bms_id,bms_father_id
2013104744,1120002196
2013104745,1120002088
2013104746,1120001966
2013104747,1120002221
2013104748,1120002241
2013104750,1120002159
2013104752,1120002186
2013104753,1120002252
2013104754,1120002253
2013104756,1120001975
2013104757,1120002051
2013104759,1120001901
2013104765,1120002083
2013104766,1120002215
2013104767,1120002162
2013104770,1120002117
2013104771,1120001873
2013104773,1120002188
2013104774,1120002086
2013104775,1120002243
2013104776,1120002184
2013104777,1120002243
2013104778,1120002120
2013104779,1120002115
2013104780,1120002081
2013104781,1120002243
2013104782,1120002119
2013104783,1120002221
2013104784,1120002214
2013104785,1120001901
2013104786,1120002188
2013104787,1120002219
2013104788,1120002063
2013104789,1120001853
2013104790,1120002159
2013104791,1120002250
2013104792,1120001700
2013104793,1120002246
2013104794,1120002006
2013104795,1120002219
2013104796,1120002246
2013104798,1120002006
2013104799,1120002221
2013104800,1120002221
2013104801,1120002196
2013104802,1120002221
2013104803,1120002086
2013104804,1120002214
2013104805,1120002185
2013104806,1120001916
2013104807,1120002243
2013104808,1120002196
2013104811,1120001700
2013104812,1120001914
2013104813,1120002247
2013104814,1120002221
2013104815,1120002086
2013104816,1120001901
2013104817,1120002049
2013104818,1120002006
2013104819,1120002119
2013104823,1120002137
2013104825,1120002050
2013104826,1120002159
2013104827,1120002246
2013104828,1120002118
2013104829,1120002137
2013104832,1120002252
2013104833,1120001975
2013104834,1120002087
2013104835,1120002115
2013104838,1120002160
2013104840,1120002159
2013104841,1120001801
2013104844,1120001975
2013104845,1120001914
2013104847,1120002129
2013104849,1120002252
2013104850,1120001916
2013104851,1120001801
2013104852,1120002004
2013104853,1120002116
2013104854,1120002116
2013104855,1120002196
2013104856,1120001975
2013104858,1120002159
2013104859,1120002216
2013104860,1120002254
2013104862,1120002252
2013104863,1120002049
2013104864,1120002196
2013104865,1120002008
2013104867,1120002202
2013104868,1120002049
2013104869,1120002238
2013104870,1120002243
2013104871,1120002006
2013104873,1120001914
2013104874,1120001906
2013104875,1120001525
2013104876,1120002219
2013104878,1120002129
2013104879,1120002117
2013104880,1120002088
2013104881,1120002119
2013104882,1120001906
2013104883,1120002008
2013104884,1120001164
2013104885,1120002159
2013104886,1120001614
2013104889,1120002216
2013104890,1120002153
2013104891,1120002132
2013104892,1120002086
2013104893,1120002241
2013104895,1120001914
2013104896,1120001975
2013104897,1120001525
2013104902,1120002243
2013104903,1120001853
2013104904,1120002238
2013104906,1120001916
2013104907,1120001916
2013104908,1120002006
2013104909,1120002188
2013104910,1120002084
2013104911,1120002119
2013104912,1120002246
2013104914,1120002132
2013104917,1120002159
2013104922,1120002230
2013104925,1120001560
2013104927,1120001906
2013104928,1120002119
2013104929,1120002129
2013104933,1120001981
2013104934,1120001672
2013104936,1120001916
2013104937,1120002219
2013104938,1140006040
2013104939,1120002086
2013104940,1120002253
2013104942,1120002165
2013104944,1120002183
2013104946,1120002049
2013104950,1120001796
2013104951,1120002057
2013104953,1120002246
2013104954,1120002051
2013104955,1120001853
2013104956,1120002121
2013104957,1120001954
2013104958,1120001916
2013104959,1120001853
2013104960,1120002006
2013104961,1120001872
2013104962,1120002119
2013104964,1120001901
2013104965,1120001964
2013104966,1120002086
2013104967,1120002196
2013104969,1120002238
2013104970,1120002086
2013104971,1120002127
2013104972,1120002084
2013104974,1120001916
2013104975,1120002050
2013104976,1120001964
2013104977,1120002242
2013104978,1120001914
2013104979,1120002119
2013104980,1120001525
2013104981,1120002006
2013104982,1120002220
2013104984,1120002119
2013104985,1120001853
2013104986,1120001853
2013104987,1120002006
2013104988,1120002219
2013104989,1120002159
2013104990,1120001954
2013104991,1120002024
2013104996,1120002220
2013104998,1120002247
2013105000,1120001916
2013105004,1120001255
2013105008,1120002251
2013105009,1120002221
2013105011,1120001916
2013105013,1120002160
2013105014,1120002063
2013105015,1120002160
2013105016,1120001872
2013105020,1120002235
2013105021,1120002159
2013105022,1120002238
2013105024,1120002004
2013105028,1120002221
2013105029,1120002084
2013105030,1120001916
2013105031,1120002252
2013105032,1120001954
2013105033,1120002006
2013105034,1120002220
2013105035,1120002238
2013105036,1120002121
2013105037,1120001916
2013105038,1120002238
2013105039,1120002006
2013105042,1120002243
2013105043,1120002221
2013105044,1120001916
2013105046,1120002241
2013105050,1120002251
2013105051,1120001975
2013105052,1120002241
2013105053,1120002183
2013105054,1120001736
2013105057,1120002252
2013105064,1120001873
2013105065,1120001465
2013105069,1120002252
2013105074,1120002221
2013105077,1120002183
2013105080,1120002185
2013105083,1120002010
2013105084,1120002208
2013105092,1120001916
2013105093,1120001872
2013105094,1120002004
2013105095,1120001901
2013105096,1120002114
2013105097,1120002057
2013105099,1120001614
2013105100,1120002045
2013105103,1120001853
2013105104,1120001964
2013105105,1120002114
2013105106,1120002185
2013105107,1120002132
2013105108,1120001721
2013105109,1120002049
2013105110,1120002083
2013105111,1120002183
2013105112,1120002220
2013105113,1120002081
2013105114,1120002220
2013105115,1120002238
2013105116,1120002250
2013105118,1120002241
2013105119,1120002185
2013105120,1120002190
2013105122,1120002088
2013105123,1120002080
2013105124,1120002219
2013105125,1120002114
2013105127,1120002189
2013105128,1120002087
2013105129,1120002159
2013105130,1120002049
2013105131,1120002087
2013105132,1120002159
2013105133,1120001872
2013105134,1120001700
2013105136,1120001901
2013105137,1120001967
2013105139,1120002235
2013105140,1120002159
2013105141,1120002235
2013105142,1120002118
2013105143,1120002252
2013105146,1120001791
2013105147,1120002252
2013105148,1120002049
2013105149,1120002088
2013105155,1120002053
2013105157,1120002132
2013105158,1120002178
2013105160,1120002159
2013105161,1120001967
2013105163,1120002127
2013105168,1120001796
2013105171,1120001791
2013105172,1120002159
2013105173,1120001853
2013105176,1120002119
2013105177,1120001914
2013105178,1120002238
2013105180,1120002006
2013105187,1120002240
2013105188,1120002006
2013105189,1120002084
2013105191,1120002240
2013105192,1120002220
2013105193,1120002240
2013105194,1120002119
2013105195,1120002119
2013105197,1120001914
2013105198,1120002246
2013105199,1120002220
2013105202,1120001901
2013105203,1120002240
2013105205,1120001743
2013105206,1120002219
2013105209,1120002006
2013105210,1120002243
2013105213,1120002250
2013105214,1120001916
2013105215,1120002006
2013105216,1120002119
2013105217,1120002243
2013105218,1120002219
2013105220,1120001954
2013105223,1120002051
2013105227,1120001853
2013105229,1120002051
2013105230,1120001872
2013105231,1120002246
2013105232,1120002006
2013105233,1120002219
2013105234,1120002243
2013105235,1120001964
2013105236,1120002240
2013105237,1120002119
2013105240,1120002006
2013105241,1120001964
2013105242,1120002242
2013105243,1120002051
2013105244,1120002246
2013105245,1120001872
2013105246,1120002119
2013105247,1120002006
2013105250,1120001954
2013105251,1120001954
2013105252,1120002086
2013105254,1120002086
2013105256,1120002063
2013105257,1120002086
2013105258,1120002006
2013105260,1120001954
2013105261,1120002086
2013105262,1120002246
2013105263,1120002219
2013105264,1120002238
2013105265,1120002243
2013105267,1120001954
2013105268,1120002119
2013105270,1120001954
2013105278,1120002086
2013105280,1120002246
2013105281,1120002086
2013105282,1120002006
2013105283,1120002086
2013105284,1120002243
2013105286,1120002241
2013105288,1120002219
2013105291,1120002119
2013105293,1120002051
2013105294,1120001853
2013105296,1120002006
2013105297,1120002086
2013105298,1120002246
2013105299,1120001916
2013105301,1120002246
2013105302,1120002243
2013105303,1120001957
2013105304,1120002086
2013105305,1120002006
2013105306,1120001872
2013105307,1120002119
2013105308,1120002219
2013105309,1120002086
2013105310,1120002242
2013105311,1120002246
2013105315,1120002219
2013105316,1120002086
2013105318,1120002086
2013105319,1120001853
2013105320,1120002119
2013105321,1120002242
2013105322,1120001872
2013105323,1120002219
2013105325,1120001964
2013105326,1120002119
2013105328,1120002238
2013105329,1120002243
2013105331,1120002219
2013105332,1120001916
2013105333,1120002006
2013105334,1120001872
2013105335,1120002006
2013105336,1120002086
2013105339,1120002051
2013105340,1120002006
2013105341,1120002006
2013105342,1120002153
2013105343,1120002246
2013105344,1120002006
2013105345,1120002246
2013105346,1120002119
2013105347,1120002238
2013105348,1120002006
2013105349,1120002247
2013105350,1120002241
2013105351,1120002119
2013105352,1120002219
2013105353,1120001981
2013105354,1120002246
2013105355,1120001916
2013105356,1120002243
2013105357,1120002119
2013105358,1120002153
2013105359,1120002153
2013105360,1120002051
2013105361,1120001916
2013105363,1120001957
2013105364,1120002006
2013105365,1120001796
2013105366,1120002086
2013105367,1120002006
2013105369,1120002246
2013105370,1120002051
2013105371,1120002247
2013105372,1120002246
2013105373,1120002004
2013105374,1120001966
2013105375,1120002084
2013105376,1120002006
2013105377,1140006303
2013105378,1120002119
2013105379,1120002219
2013105380,1120001916
2013105381,1120002219
2013105382,1120002238
2013105383,1120002238
2013105384,1120002119
2013105385,1120002243
2013105386,1120002219
2013105387,1120002119
2013105388,1120002006
2013105389,1120002243
2013105391,1120001916
2013105392,1120002004
2013105393,1120002219
2013105394,1120002050
2013105395,1120002004
2013105396,1120002119
2013105397,1120002246
2013105398,1120001914
2013105399,1120002006
2013105400,1120002051
2013105402,1120001736
2013105404,1120002119
2013105406,1120002219
2013105407,1120002246
2013105408,1120002006
2013105409,1120002219
2013105410,1120002243
2013105412,1120001954
2013105413,1120002084
2013105414,1120002004
2013105415,1120002051
2013105416,1120002119
2013105417,1120002219
2013105418,1120001966
2013105419,1120001700
2013105420,1120001914
2013105421,1120001964
2013105422,1120002086
2013105423,1120001964
2013105424,1120001872
2013105425,1120001964
2013105426,1120001916
2013105427,1120002086
2013105428,1120002243
2013105429,1120001914
2013105430,1120002238
2013105431,1120002243
2013105432,1120002219
2013105433,1120001954
2013105434,1120002051
2013105435,1120002153
2013105436,1120002238
2013105437,1120002243
2013105438,1120002184
2013105440,1120002246
2013105441,1120002247
2013105443,1120002240
2013105444,1120002219
2013105445,1120002006
2013105446,1120002119
2013105448,1120001964
2013105449,1120001872
2013105450,1120002219
2013105451,1120002086
2013105452,1120002004
2013105453,1120002006
2013105454,1120002086
2013105455,1120002132
2013105456,1120002220
2013105458,1120002119
2013105459,1120002184
2013105461,1120001796
2013105462,1120002246
2013105463,1120002006
2013105464,1140006040
2013105465,1120002119
2013105467,1120001954
2013105468,1120002219
2013105469,1120001872
2013105471,1120002219
2013105472,1120002243
2013105473,1120001914
2013105474,1120002246
2013105475,1120002243
2013105476,1120002006
2013105477,1120002219
2013105479,1120002240
2013105480,1120002086
2013105481,1120001872
2013105484,1120002252
2013105485,1120001954
2013105486,1120002240
2013105487,1140004532
2013105489,1120002086
2013105491,1120002219
2013105492,1120002051
2013105493,1120002086
2013105494,1120002246
2013105495,1120001796
2013105496,1120002246
2013105497,1120002219
2013105498,1140004044
2013105499,1120001916
2013105500,1120002219
2013105501,1120002153
2013105502,1120002006
2013105503,1120001964
2013105504,1120001964
2013105505,1120002120
2013105506,1120002240
2013105508,1120002153
2013105509,1120002086
2013105510,1120002006
2013105511,1120001954
2013105512,1120001906
2013105513,1120002250
2013105514,1120002219
2013105515,1120002051
2013105516,1120001914
2013105517,1120002084
2013105518,1120001966
2013105519,1120001964
2013105521,1120002219
2013105522,1120002242
2013105523,1120001954
2013105524,1120002004
2013105525,1120001914
2013105526,1120002006
2013105527,1120001872
2013105528,1120002243
2013105529,1120002119
2013105530,1120002006
2013105531,1120001964
2013105532,1120002219
2013105535,1120002086
2013105536,1120001736
2013105537,1120002221
2013105538,1120001916
2013105539,1120002219
2013105540,1120002246
2013105541,1120001614
2013105542,1120002246
2013105543,1120001964
2013105544,1120002119
2013105545,1120002243
2013105546,1120002240
2013105547,1120002119
2013105548,1120001675
2013105549,1120002243
2013105550,1120001914
2013105551,1120002006
2013105552,1120001872
2013105553,1120002246
2013105554,1120002189
2013105556,1120002051
2013105558,1120002246
2013105559,1120002086
2013105560,1120002084
2013105561,1140006099
2013105562,1120002243
2013105563,1120002246
2013105564,1120002119
2013105565,1120002184
2013105566,1120002246
2013105567,1120001743
2013105569,1120001872
2013105570,1120001525
2013105572,1120001964
2013105573,1120001872
2013105574,1120002250
2013105575,1120002153
2013105576,1120002132
2013105579,1120002243
2013105580,1120002238
2013105581,1120001964
2013105582,1120002246
2013105583,1120002246
2013105586,1120002219
2013105587,1120002246
2013105588,1120002051
2013105589,1120002247
2013105591,1120002086
2013105593,1120002219
2013105594,1120002219
2013105595,1120002086
2013105596,1120002004
2013105598,1120002086
2013105599,1120001954
2013105600,1120001700
2013105601,1120002243
2013105602,1120002084
2013105603,1120002246
2013105604,1120001872
2013105605,1120001791
2013105606,1120001916
2013105607,1120001906
2013105608,1120002084
2013105611,1120002243
2013105612,1120002120
2013105613,1120002243
2013105615,1120001872
2013105616,1120002243
2013105619,1120001966
2013105620,1120002219
2013105621,1120002153
2013105622,1120002243
2013105623,1120002084
2013105624,1120002004
2013105625,1120002004
2013105626,1120001853
2013105627,1120002219
2013105628,1120002219
2013105629,1120001796
2013105630,1120001796
2013105631,1120002119
2013105634,1120002086
2013105635,1120002119
2013105637,1120001796
2013105639,1140004506
2013105640,1120001960
2013105641,1120001796
2013105642,1140006222
2013105643,1120002006
2013105644,1120001954
2013105645,1120002119
2013105646,1120001872
2013105648,1120002246
2013105650,1120002219
2013105651,1120002246
2013105652,1120002006
2013105654,1120002119
2013105655,1120001914
2013105656,1120002243
2013105658,1120001975
2013105659,1120002243
2013105660,1120002238
2013105661,1120002242
2013105662,1120002006
2013105663,1120002006
2013105664,1120002246
2013105665,1120001853
2013105666,1120002238
2013105667,1120002006
2013105668,1120001872
2013105669,1120002240
2013105670,1120002119
2013105671,1120002250
2013105673,1120001914
2013105674,1120001901
2013105675,1120002243
2013105676,1120002049
2013105677,1120002006
2013105678,1120002238
2013105679,1120002086
2013105680,1120001914
2013105681,1120002246
2013105682,1120001872
2013105683,1120001975
2013105684,1120002006
2013105685,1120002243
2013105686,1120002051
2013105687,1120002119
2013105688,1120002219
2013105690,1120002119
2013105691,1120002242
2013105693,1120001954
2013105694,1120002238
2013105695,1120002243
2013105696,1120002242
2013105697,1120002247
2013105698,1120002051
2013105699,1120002004
2013105700,1120001872
2013105701,1120002153
2013105702,1120002243
2013105703,1120001914
2013105704,1120002243
2013105705,1120001796
2013105707,1120002086
2013105708,1120002086
2013105709,1120001916
2013105711,1120002153
2013105712,1120001966
2013105713,1120002240
2013105714,1120001736
2013105715,1120002004
2013105716,1120001796
2013105717,1120002243
2013105718,1120002086
2013105719,1120001916
2013105720,1120001872
2013105721,1120002006
2013105722,1120002084
2013105723,1120001614
2013105725,1120001736
2013105726,1120002006
2013105727,1120001914
2013105728,1120001916
2013105730,1120002219
2013105731,1120002243
2013105732,1120002246
2013105733,1120002084
2013105735,1120002006
2013105736,1120002119
2013105737,1120001964
2013105738,1120002246
2013105739,1120001916
2013105740,1120002051
2013105741,1120002006
2013105742,1120001872
2013105743,1120002240
2013105744,1120001872
2013105745,1120001916
2013105746,1120001791
2013105747,1120002246
2013105748,1120002086
2013105749,1120002243
2013105750,1120002086
2013105752,1120002241
2013105753,1120001743
2013105754,1120002246
2013105755,1120002243
2013105756,1120002086
2013105757,1120002119
2013105758,1120002219
2013105760,1120002086
2013105761,1120001916
2013105762,1120002241
2013105764,1120001914
2013105765,1120001916
2013105766,1120002004
2013105767,1120002219
2013105768,1120002086
2013105769,1120001872
2013105770,1120002246
2013105771,1120002242
2013105773,1120002219
2013105775,1120001872
2013105776,1120001964
2013105777,1120002243
2013105778,1120001954
2013105779,1120001966
2013105781,1120002219
2013105782,1120002246
2013105783,1120001853
2013105784,1120002086
2013105785,1120002051
2013105786,1120002185
2013105787,1120002243
2013105788,1120002086
2013105789,1120002086
2013105790,1120002004
2013105791,1120002216
2013105794,1120002086
2013105795,1120002243
2013105796,1120002185
2013105798,1120002246
2013105800,1120002051
2013105801,1120002051
2013105802,1120002219
2013105803,1120002219
2013105804,1120002006
2013105805,1120001853
2013105806,1120002243
2013105807,1120002219
2013105808,1120002241
2013105809,1120002004
2013105810,1120002004
2013105811,1120002086
2013105812,1120001901
2013105814,1120001966
2013105815,1120001791
2013105816,1120001872
2013105818,1120001853
2013105819,1120002006
2013105820,1120002086
2013105821,1140006394
2013105822,1120002243
2013105824,1120001853
2013105825,1120002238
2013105826,1120002051
2013105827,1120002246
2013105828,1120002119
2013105830,1120002238
2013105832,1120002119
2013105833,1140004207
2013105834,1120002004
2013105835,1120001853
2013105836,1120002119
2013105838,1120001954
2013105839,1120002119
2013105840,1120002119
2013105841,1120002238
2013105842,1120002004
2013105843,1120002119
2013105844,1120002084
2013105845,1120002219
2013105846,1120002086
2013105847,1120002119
2013105848,1120001872
2013105849,1120002246
2013105850,1120002251
2013105851,1120002221
2013105852,1120002242
2013105853,1120002240
2013105854,1120001901
2013105855,1120002086
2013105856,1120002219
2013105857,1120001901
2013105858,1120001872
2013105859,1120002240
2013105860,1120002119
2013105861,1120002185
2013105862,1120001853
2013105863,1120002243
2013105864,1120002219
2013105865,1120001853
2013105866,1120002119
2013105867,1120002006
2013105869,1120002238
2013105870,1120002086
2013105871,1120001872
2013105872,1120002084
2013105873,1120001964
2013105874,1120002119
2013105875,1120002006
2013105876,1120001901
2013105878,1120002241
2013105879,1120001901
2013105880,1120001916
2013105881,1120001872
2013105882,1120001853
2013105884,1120001966
2013105885,1120002219
2013105886,1120002243
2013105887,1120002241
2013105888,1140006038
2013105890,1120001916
2013105892,1120002119
2013105893,1120002084
2013105894,1120002219
2013105895,1120002006
2013105896,1120001964
2013105897,1120002242
2013105898,1120001957
2013105899,1120002252
2013105900,1120001872
2013105901,1120001916
2013105902,1120002051
2013105903,1120002086
2013105904,1120002086
2013105905,1120002119
2013105906,1120002086
2013105907,1120001957
2013105908,1120002238
2013105912,1120002219
2013105913,1120002238
2013105914,1120001954
2013105915,1120002006
2013105916,1120002246
2013105917,1120002219
2013105918,1120001954
2013105919,1120002006
2013105920,1120001872
2013105922,1120001964
2013105923,1120001966
2013105924,1120001796
2013105925,1120002006
2013105926,1120001957
2013105927,1120002006
2013105928,1120001872
2013105929,1120002219
2013105930,1120002219
2013105931,1120002241
2013105932,1120001872
2013105933,1120002086
2013105935,1120002241
2013105936,1120001853
2013105937,1120002246
2013105938,1120002086
2013105940,1120002086
2013105941,1120002185
2013105942,1120001954
2013105943,1120002238
2013105944,1120001872
2013105945,1120002006
2013105946,1120002119
2013105947,1120002006
2013105948,1120002051
2013105949,1120002119
2013105950,1120001872
2013105951,1120002243
2013105952,1120002006
2013105954,1120002086
2013105955,1120001853
2013105956,1120002238
2013105958,1120001954
2013105959,1120001966
2013105960,1120002241
2013105961,1120001954
2013105962,1120002240
2013105963,1120001957
2013105964,1120002119
2013105965,1120002051
2013105966,1120002219
2013105967,1120001964
2013105968,1120001853
2013105969,1120001916
2013105970,1120002219
2013105971,1120002241
2013105972,1120001966
2013105973,1120001872
2013105974,1120002219
2013105975,1120002219
2013105976,1120002051
2013105977,1120002238
2013105978,1120002219
2013105979,1120001957
2013105980,1120002006
2013105981,1120002219
2013105983,1120002119
2013105984,1120001964
2013105985,1120001872
2013105986,1120002185
2013105988,1120002185
2013105989,1120001853
2013105990,1120002238
2013105991,1120001954
2013105994,1120001916
2013105995,1120002084
2013105996,1120002219
2013105997,1120001853
2013105998,1120002086
2013105999,1120001964
2013106000,1120002086
2013106001,1120001966
2013106002,1120002219
2013106003,1120002238
2013106004,1120002219
2013106005,1120002006
2013106006,1120001966
2013106007,1120002086
2013106008,1120001916
2013106009,1120002051
2013106010,1120001964
2013106011,1120002238
2013106012,1120002006
2013106013,1120002086
2013106014,1120002119
2013106015,1120002086
2013106017,1120002219
2013106018,1120002219
2013106019,1120001872
2013106020,1120001872
2013106021,1120002086
2013106022,1120001853
2013106024,1140006394
2013106025,1120002086
2013106026,1120002238
2013106027,1120001853
2013106028,1120001853
2013106030,1120002051
2013106031,1120002084
2013106032,1120002221
2013106033,1120002004
2013106036,1120002153
2013106037,1120001901
2013106038,1120002051
2013106039,1120002219
2013106040,1120002240
2013106041,1120002253
2013106042,1120001957
2013106043,1120001872
2013106044,1120002006
2013106045,1120002219
2013106046,1120002219
2013106047,1120001914
2013106049,1120002086
2013106050,1120001964
2013106051,1120002119
2013106052,1120002006
2013106055,1120002119
2013106056,1120002246
2013106057,1120002184
2013106058,1120002153
2013106059,1120002219
2013106060,1120002240
2013106061,1120002238
2013106062,1120001872
2013106063,1120001916
2013106064,1120001964
2013106066,1120002184
2013106067,1120001872
2013106068,1120002051
2013106070,1120002220
2013106071,1120002119
2013106072,1120001872
2013106073,1120002004
2013106075,1120002084
2013106076,1120002004
2013106077,1120002243
2013106078,1120002006
2013106079,1120002004
2013106080,1120001853
2013106081,1120002086
2013106082,1120001872
2013106083,1120002006
2013106084,1120001954
2013106085,1120001853
2013106086,1120001964
2013106087,1120002051
2013106088,1120002086
2013106089,1120002153
2013106090,1120001901
2013106091,1120001964
2013106093,1120002051
2013106094,1120001964
2013106095,1120001853
2013106096,1120002241
2013106097,1120002238
2013106098,1120001872
2013106099,1120002006
2013106100,1120002243
2013106101,1120002086
2013106102,1140006216
2013106103,1120002238
2013106104,1120002240
2013106105,1120001853
2013106106,1120002086
2013106107,1120002243
2013106108,1120002086
2013106109,1120002086
2013106110,1140006145
2013106111,1120002051
2013106112,1120002006
2013106113,1120001743
2013106114,1120002051
2013106117,1120001853
2013106118,1120001901
2013106119,1120001954
2013106120,1120002119
2013106121,1120002219
2013106122,1120002219
2013106123,1120002246
2013106124,1120002119
2013106125,1120001966
2013106126,1120002086
2013106127,1120002006
2013106128,1120002086
2013106129,1120002006
2013106130,1120002243
2013106131,1120002119
2013106133,1120002119
2013106134,1120001954
2013106135,1120002219
2013106136,1120001914
2013106137,1120001853
2013106138,1120002119
2013106139,1120002219
2013106140,1120001914
2013106141,1120002219
2013106142,1120001853
2013106143,1120002051
2013106144,1120002006
2013106145,1120002051
2013106146,1120002219
2013106148,1120002121
2013106149,1120002086
2013106150,1120001964
2013106151,1120002241
2013106153,1120002119
2013106154,1120002119
2013106155,1120001872
2013106156,1120002243
2013106157,1120002051
2013106159,1120002238
2013106160,1120002119
2013106161,1120002238
2013106162,1120002153
2013106163,1120002219
2013106164,1120002153
2013106165,1120002219
2013106166,1120002153
2013106167,1120002219
2013106168,1120002246
2013106169,1120002153
2013106170,1120001853
2013106171,1120002004
2013106172,1120002051
2013106173,1120002241
2013106174,1120002243
2013106175,1120002051
2013106176,1120002219
2013106177,1120002240
2013106178,1120002086
2013106180,1120002219
2013106181,1120002086
2013106182,1120002086
2013106183,1120001872
2013106184,1120001853
2013106185,1120002219
2013106186,1120002119
2013106187,1120002004
2013106188,1120002219
2013106189,1120002243
2013106190,1120002246
2013106191,1120002006
2013106192,1120002119
2013106193,1120002219
2013106198,1120001791
2013106200,1120002087
2013106202,1120001736
2013106203,1120002215
2013106204,1120002221
2013106207,1120002221
2013106208,1120001954
2013106210,1120002121
2013106214,1120002121
2013106215,1120002183
2013106216,1120002188
2013106218,1120002006
2013106219,1120002183
2013106221,1120002157
2013106228,1120002086
2013106230,1120001906
2013106232,1120001954
2013106234,1120002127
2013106235,1140005878
2013106236,1120002049
2013106237,1120001953
2013106241,1120002247
2013106243,1120002188
2013106244,1120002188
2013106245,1120002121
2013106246,1120002220
2013106247,1120002252
2013106249,1120002188
2013106250,1120002183
2013106254,1120002183
2013106255,1120002051
2013106256,1120002188
2013106257,1120001916
2013106258,1120002121
2013106259,1120002086
2013106260,1140004506
2013106262,1120002183
2013106263,1120002183
2013106264,1120001255
2013106265,1120002128
2013106266,1120002188
2013106267,1120002188
2013106268,1120002183
2013106269,1120002188
2013106274,1120002132
2013106275,1120002132
2013106276,1120001978
2013106280,1120002121
2013106281,1120002183
2013106286,1120002137
2013106287,1120002137
2013106288,1120002121
2013106290,1120002049
2013106291,1120002183
2013106293,1120002242
2013106294,1120002121
2013106295,1120002246
2013106296,1120002121
2013106297,1120002121
2013106298,1120002086
2013106299,1120002188
2013106300,1120002183
2013106301,1120001913
2013106303,1120002116
2013106304,1120002132
2013106305,1120002253
2013106307,1120002188
2013106308,1120002241
2013106311,1120002188
2013106312,1120002132
2013106313,1120002050
2013106314,1120002129
2013106315,1120001966
2013106316,1120001796
2013106317,1120002220
2013106319,1120002185
2013106320,1120002188
2013106321,1120002183
2013106322,1120002159
2013106323,1120002252
2013106324,1120002184
2013106325,1120002189
2013106329,1120002153
2013106331,1120002137
2013106333,1120001975
2013106334,1120002248
2013106336,1120002086
2013106337,1120001905
2013106338,1120002129
2013106341,1120002238
2013106344,1120002132
2013106345,1120002249
2013106347,1120002188
2013106348,1120001975
2013106351,1120001796
2013106352,1120002220
2013106355,1120001975
2013106357,1120002250
2013106360,1120002158
2013106361,1120002248
2013106362,1120001799
2013106364,1120002197
2013106365,1120002215
2013106366,1120001796
2013106368,1120002132
2013106373,1120002084
2013106375,1120002238
2013106376,1120001901
2013106378,1120002123
2013106379,1120002114
2013106382,1120002188
2013106384,1120001164
2013106388,1120001966
2013106389,1120002238
2013106390,1120002242
2013106391,1120002240
2013106394,1120002121
2013106395,1120002050
2013106397,1120002242
2013106398,1120002246
2013106399,1120001954
2013106400,1120002219
2013106402,1120002246
2013106403,1120001954
2013106404,1120001954
2013106405,1120002119
2013106408,1120002049
2013106409,1120002238
2013106411,1120002238
2013106413,1120002114
2013106419,1120001916
2013106425,1120002251
2013106426,1120002214
2013106430,1120002129
2013106432,1120002129
2013106433,1120002137
2013106436,1120001255
2013106437,1120001799
2013106438,1120001796
2013106440,1120001966
2013106441,1120001960
2013106442,1120002008
2013106443,1120002165
2013106444,1120001914
2013106446,1120002221
2013106447,1120002221
2013106448,1120002117
2013106449,1120001975
2013106451,1120002208
2013106452,1120002183
2013106455,1120002240
2013106456,1120002219
2013106459,1120002240
2013106463,1120001525
2013106465,1120002202
2013106467,1120002196
2013106468,1120001914
2013106469,1120001914
2013106471,1120002241
2013106472,1120002183
2013106473,1120002084
2013106474,1120001672
2013106475,1120002240
2013106476,1120002243
2013106477,1120001853
2013106479,1120002132
2013106481,1120001954
2013106482,1120002087
2013106483,1120002188
2013106485,1120002116
2013106486,1120002219
2013109002,1120002004
2013109003,1120001966
2013109005,1120002114
2013109009,1120001851
2013109011,1120001914
2013109012,1120002219
2013109016,1120002240
2013109017,1120002221
2013109018,1120001916
2013109019,1120001966
2013109020,1120002121
2013109021,1120001525
2013109022,1120002119
2013109024,1120002188
2013109025,1120002238
2013109026,1120002084
2013109027,1120001853
2013109028,1120002119
2013109029,1120002006
2013109032,1120002098
2013109034,1120001801
2013109037,1120001978
2013109038,1120001858
2013109039,1120002098
2013109040,1120002159
2013109041,1120001858
2013109045,1120002057
2013109046,1120001801
2013109048,1120001399
2013109050,1120001799
2013109052,1120001791
2013109053,1120001659
2013109055,1120002252
2013109056,1120001868
2013109072,1120002242
2013109075,1120001854
2013109076,1120001854
2013109078,1120001868
2013109079,1120001868
2013109080,1120002050
2013109085,1120002215
2013109086,1120001801
2013109087,1120002159
2013109088,1120002180
2013109095,1120001854
2013109096,1120001854
2013109097,1120001854
2013109098,1120001854
2013109101,1120002180
2013109102,1120002216
2013109103,1120001659
2013109105,1120001868
2013109107,1120002180
2013109108,1120001868
2013109112,1120002183
2013109113,1120002241
2013109114,1120001914
2013109127,1120001900
2013109128,1120001791
2013109129,1120001849
2013109130,1120001849
2013109131,1120001849
2013109132,1120002050
2013109133,1120001849
2013109134,1120002162
2013109137,1120002241
2013109138,1120002218
2013109141,1120002162
2013109142,1120001618
2013109143,1120001618
2013109144,1120002080
2013109145,1120002221
2013109146,1120001900
2013109147,1120002057
2013109148,1120001900
2013109149,1120001900
2013109150,1120001842
2013109151,1120001618
2013109152,1120001900
2013109157,1120001900
2013109159,1120002218
2013109162,1120001618
2013109166,1120002252
2013109167,1120001942
2013109168,1120002188
2013109169,1120002057
2013109170,1120002125
